text,source
on 1957-03-28 antonio valentn angelillo scored for argentina against chile goal minute 21 penalty false own goal false,goal_event
on 1957-03-28 jos fernndez scored for chile against argentina goal minute 28 penalty false own goal false,goal_event
on 1957-03-28 humberto maschio scored for argentina against chile goal minute 53 penalty false own goal false,goal_event
on 1957-03-28 antonio valentn angelillo scored for argentina against chile goal minute 70 penalty false own goal false,goal_event
on 1957-03-28 humberto maschio scored for argentina against chile goal minute 74 penalty false own goal false,goal_event
on 1957-03-28 oreste corbatta scored for argentina against chile goal minute 83 penalty true own goal false,goal_event
on 1957-03-28 luis norberto campero scored for uruguay against brazil goal minute 15 penalty false own goal false,goal_event
on 1957-03-28 javier ambrois scored for uruguay against brazil goal minute 17 penalty false own goal false,goal_event
on 1957-03-28 luis norberto campero scored for uruguay against brazil goal minute 23 penalty false own goal false,goal_event
on 1957-03-28 evaristo de macedo scored for brazil against uruguay goal minute 68 penalty false own goal false,goal_event
on 1957-03-28 didi scored for brazil against uruguay goal minute 70 penalty false own goal false,goal_event
on 1957-03-31 didi scored for brazil against peru goal minute 73 penalty true own goal false,goal_event
on 1957-04-01 luis norberto campero scored for uruguay against chile goal minute 28 penalty false own goal false,goal_event
on 1957-04-01 jos walter roque scored for uruguay against chile goal minute 40 penalty false own goal false,goal_event
on 1957-04-01 humberto lvarez scored for colombia against ecuador goal minute 19 penalty true own goal false,goal_event
on 1957-04-01 jaime gutirrez scored for colombia against ecuador goal minute 22 penalty false own goal false,goal_event
on 1957-04-01 delio maravilla gamboa scored for colombia against ecuador goal minute 30 penalty false own goal false,goal_event
on 1957-04-01 jorge larraz scored for ecuador against colombia goal minute 32 penalty true own goal false,goal_event
on 1957-04-01 delio maravilla gamboa scored for colombia against ecuador goal minute 58 penalty false own goal false,goal_event
on 1957-04-03 antonio valentn angelillo scored for argentina against brazil goal minute 23 penalty false own goal false,goal_event
on 1957-04-03 humberto maschio scored for argentina against brazil goal minute 87 penalty false own goal false,goal_event
on 1957-04-03 osvaldo hctor cruz scored for argentina against brazil goal minute 90 penalty false own goal false,goal_event
on 1957-04-06 mximo mosquera scored for peru against argentina goal minute 15 penalty false own goal false,goal_event
on 1957-04-06 omar svori scored for argentina against peru goal minute 50 penalty false own goal false,goal_event
on 1957-04-06 alberto terry scored for peru against argentina goal minute 81 penalty false own goal false,goal_event
on 1957-04-07 crescencio gutirrez scored for mexico against united states goal minute 14 penalty false own goal false,goal_event
on 1957-04-07 crescencio gutirrez scored for mexico against united states goal minute 26 penalty false own goal false,goal_event
on 1957-04-07 salvador reyes monten scored for mexico against united states goal minute 33 penalty false own goal false,goal_event
on 1957-04-07 hctor hernndez scored for mexico against united states goal minute 63 penalty false own goal false,goal_event
on 1957-04-07 salvador reyes monten scored for mexico against united states goal minute 69 penalty false own goal false,goal_event
on 1957-04-07 salvador reyes monten scored for mexico against united states goal minute 76 penalty false own goal false,goal_event
on 1957-04-13 alberto terry scored for peru against brazil goal minute 38 penalty false own goal false,goal_event
on 1957-04-13 alusio francisco da luz scored for brazil against peru goal minute 47 penalty false own goal false,goal_event
on 1957-04-21 valdir pereira scored for brazil against peru goal minute 11 penalty false own goal false,goal_event
on 1957-04-25 sergio cervato scored for italy against northern ireland goal minute 3 penalty false own goal false,goal_event
on 1957-04-28 ed murphy scored for united states against mexico goal minute 5 penalty false own goal false,goal_event
on 1957-04-28 alfredo hernndez scored for mexico against united states goal minute 22 penalty false own goal false,goal_event
on 1957-04-28 alfredo hernndez scored for mexico against united states goal minute 36 penalty false own goal false,goal_event
on 1957-04-28 crescencio gutirrez scored for mexico against united states goal minute 38 penalty false own goal false,goal_event
on 1957-04-28 ed murphy scored for united states against mexico goal minute 45 penalty false own goal false,goal_event
on 1957-04-28 hctor hernndez scored for mexico against united states goal minute 65 penalty false own goal false,goal_event
on 1957-04-28 enrique sesma scored for mexico against united states goal minute 79 penalty false own goal false,goal_event
on 1957-04-28 alfredo hernndez scored for mexico against united states goal minute 82 penalty false own goal false,goal_event
on 1957-04-28 hctor hernndez scored for mexico against united states goal minute 87 penalty false own goal false,goal_event
on 1957-05-01 tommy casey scored for northern ireland against portugal goal minute 22 penalty false own goal false,goal_event
on 1957-05-01 billy simpson scored for northern ireland against portugal goal minute 60 penalty false own goal false,goal_event
on 1957-05-01 jimmy mcilroy scored for northern ireland against portugal goal minute 70 penalty true own goal false,goal_event
on 1957-05-01 roy vernon scored for wales against czechoslovakia goal minute 75 penalty false own goal false,goal_event
on 1957-05-08 tommy taylor scored for england against republic of ireland goal minute 10 penalty false own goal false,goal_event
on 1957-05-08 tommy taylor scored for england against republic of ireland goal minute 19 penalty false own goal false,goal_event
on 1957-05-08 john atyeo scored for england against republic of ireland goal minute 38 penalty false own goal false,goal_event
on 1957-05-08 tommy taylor scored for england against republic of ireland goal minute 40 penalty false own goal false,goal_event
on 1957-05-08 dermot curtis scored for republic of ireland against england goal minute 56 penalty false own goal false,goal_event
on 1957-05-08 john atyeo scored for england against republic of ireland goal minute 90 penalty false own goal false,goal_event
on 1957-05-08 luis surez miramontes scored for spain against scotland goal minute 19 penalty false own goal false,goal_event
on 1957-05-08 jackie mudie scored for scotland against spain goal minute 22 penalty false own goal false,goal_event
on 1957-05-08 ladislao kubala scored for spain against scotland goal minute 28 penalty false own goal false,goal_event
on 1957-05-08 john hewie scored for scotland against spain goal minute 41 penalty true own goal false,goal_event
on 1957-05-08 jackie mudie scored for scotland against spain goal minute 70 penalty false own goal false,goal_event
on 1957-05-08 jackie mudie scored for scotland against spain goal minute 79 penalty false own goal false,goal_event
on 1957-05-12 rusli ramang scored for indonesia against china goal minute 47 penalty false own goal false,goal_event
on 1957-05-12 rusli ramang scored for indonesia against china goal minute 80 penalty false own goal false,goal_event
on 1957-05-15 john jensen scored for denmark against england goal minute 27 penalty false own goal false,goal_event
on 1957-05-15 johnny haynes scored for england against denmark goal minute 28 penalty false own goal false,goal_event
on 1957-05-15 tommy taylor scored for england against denmark goal minute 71 penalty false own goal false,goal_event
on 1957-05-15 john atyeo scored for england against denmark goal minute 75 penalty false own goal false,goal_event
on 1957-05-15 tommy taylor scored for england against denmark goal minute 86 penalty false own goal false,goal_event
on 1957-05-19 mel charles scored for wales against german dr goal minute 6 penalty false own goal false,goal_event
on 1957-05-19 gnther wirth scored for german dr against wales goal minute 21 penalty false own goal false,goal_event
on 1957-05-19 willy trger scored for german dr against wales goal minute 61 penalty false own goal false,goal_event
on 1957-05-19 alf ringstead scored for republic of ireland against england goal minute 3 penalty false own goal false,goal_event
on 1957-05-19 john atyeo scored for england against republic of ireland goal minute 90 penalty false own goal false,goal_event
on 1957-05-19 roger vonlanthen scored for switzerland against scotland goal minute 13 penalty false own goal false,goal_event
on 1957-05-19 jackie mudie scored for scotland against switzerland goal minute 33 penalty false own goal false,goal_event
on 1957-05-19 tommy ring scored for scotland against switzerland goal minute 71 penalty false own goal false,goal_event
on 1957-05-22 georgi dimitrov scored for bulgaria against norway goal minute 38 penalty false own goal false,goal_event
on 1957-05-22 harald hennum scored for norway against bulgaria goal minute 47 penalty false own goal false,goal_event
on 1957-05-22 georgi dimitrov scored for bulgaria against norway goal minute 75 penalty false own goal false,goal_event
on 1957-05-24 suleiman faris scored for sudan against syria goal minute 38 penalty false own goal false,goal_event
on 1957-05-24 jabra al-zarqa scored for syria against sudan goal minute 70 penalty false own goal false,goal_event
on 1957-05-26 noud van melis scored for netherlands against austria goal minute 30 penalty false own goal false,goal_event
on 1957-05-26 noud van melis scored for netherlands against austria goal minute 32 penalty false own goal false,goal_event
on 1957-05-26 karl koller scored for austria against netherlands goal minute 47 penalty false own goal false,goal_event
on 1957-05-26 hans buzek scored for austria against netherlands goal minute 80 penalty false own goal false,goal_event
on 1957-05-26 karl stotz scored for austria against netherlands goal minute 89 penalty true own goal false,goal_event
on 1957-05-26 ray daniel scored for czechoslovakia against wales goal minute 21 penalty false own goal true,goal_event
on 1957-05-26 tadeusz kraus scored for czechoslovakia against wales goal minute 65 penalty false own goal false,goal_event
on 1957-05-26 manuel vasques scored for portugal against italy goal minute 41 penalty false own goal false,goal_event
on 1957-05-26 antnio dias teixeira scored for portugal against italy goal minute 81 penalty false own goal false,goal_event
on 1957-05-26 matateu scored for portugal against italy goal minute 87 penalty false own goal false,goal_event
on 1957-05-26 enrique mateos scored for spain against scotland goal minute 11 penalty false own goal false,goal_event
on 1957-05-26 ladislao kubala scored for spain against scotland goal minute 33 penalty false own goal false,goal_event
on 1957-05-26 estanislau basora scored for spain against scotland goal minute 60 penalty false own goal false,goal_event
on 1957-05-26 gordon smith scored for scotland against spain goal minute 79 penalty false own goal false,goal_event
on 1957-05-26 estanislau basora scored for spain against scotland goal minute 87 penalty false own goal false,goal_event
on 1957-06-02 zhang honggen scored for china against indonesia goal minute 1 penalty false own goal false,goal_event
on 1957-06-02 nian weisi scored for china against indonesia goal minute 9 penalty false own goal false,goal_event
on 1957-06-02 rusli ramang scored for indonesia against china goal minute 25 penalty false own goal false,goal_event
on 1957-06-02 sun fucheng scored for china against indonesia goal minute 47 penalty false own goal false,goal_event
on 1957-06-02 rusli ramang scored for indonesia against china goal minute 55 penalty false own goal false,goal_event
on 1957-06-02 endang witarsa scored for indonesia against china goal minute 70 penalty false own goal false,goal_event
on 1957-06-02 wang lu scored for china against indonesia goal minute 75 penalty false own goal false,goal_event
on 1957-06-02 clestin oliver scored for france against iceland goal minute 6 penalty false own goal false,goal_event
on 1957-06-02 clestin oliver scored for france against iceland goal minute 11 penalty false own goal false,goal_event
on 1957-06-02 jean vincent scored for france against iceland goal minute 29 penalty false own goal false,goal_event
on 1957-06-02 ren dereuddre scored for france against iceland goal minute 36 penalty false own goal false,goal_event
on 1957-06-02 roger piantoni scored for france against iceland goal minute 45 penalty false own goal false,goal_event
on 1957-06-02 said brahimi scored for france against iceland goal minute 49 penalty false own goal false,goal_event
on 1957-06-02 roger piantoni scored for france against iceland goal minute 81 penalty false own goal false,goal_event
on 1957-06-02 jean vincent scored for france against iceland goal minute 83 penalty false own goal false,goal_event
on 1957-06-05 richard orlans scored for belgium against iceland goal minute 4 penalty false own goal false,goal_event
on 1957-06-05 andr piters scored for belgium against iceland goal minute 11 penalty false own goal false,goal_event
on 1957-06-05 paul vandenberg scored for belgium against iceland goal minute 12 penalty false own goal false,goal_event
on 1957-06-05 victor mees scored for belgium against iceland goal minute 22 penalty false own goal false,goal_event
on 1957-06-05 victor mees scored for belgium against iceland goal minute 26 penalty false own goal false,goal_event
on 1957-06-05 rur rarson scored for iceland against belgium goal minute 33 penalty false own goal false,goal_event
on 1957-06-05 henri coppens scored for belgium against iceland goal minute 42 penalty false own goal false,goal_event
on 1957-06-05 henri coppens scored for belgium against iceland goal minute 44 penalty true own goal false,goal_event
on 1957-06-05 richard orlans scored for belgium against iceland goal minute 57 penalty false own goal false,goal_event
on 1957-06-05 rur rarson scored for iceland against belgium goal minute 77 penalty false own goal false,goal_event
on 1957-06-05 rkharur jnsson scored for iceland against belgium goal minute 81 penalty false own goal false,goal_event
on 1957-06-12 harald hennum scored for norway against hungary goal minute 10 penalty false own goal false,goal_event
on 1957-06-12 lajos tichy scored for hungary against norway goal minute 43 penalty false own goal false,goal_event
on 1957-06-12 kjell kristiansen scored for norway against hungary goal minute 78 penalty false own goal false,goal_event
on 1957-06-16 carlos arango scored for colombia against uruguay goal minute 15 penalty false own goal false,goal_event
on 1957-06-16 javier ambrois scored for uruguay against colombia goal minute 46 penalty false own goal false,goal_event
on 1957-06-16 gnther wirth scored for german dr against czechoslovakia goal minute 18 penalty false own goal false,goal_event
on 1957-06-16 tadeusz kraus scored for czechoslovakia against german dr goal minute 60 penalty false own goal false,goal_event
on 1957-06-16 vlastimil bubnk scored for czechoslovakia against german dr goal minute 81 penalty false own goal false,goal_event
on 1957-06-16 pavol molnr scored for czechoslovakia against german dr goal minute 89 penalty false own goal false,goal_event
on 1957-06-16 alexandru ene scored for romania against greece goal minute 15 penalty false own goal false,goal_event
on 1957-06-16 vaggelis panakis scored for greece against romania goal minute 29 penalty false own goal false,goal_event
on 1957-06-16 titus ozon scored for romania against greece goal minute 78 penalty false own goal false,goal_event
on 1957-06-20 jaime gutirrez scored for colombia against paraguay goal minute 10 penalty false own goal false,goal_event
on 1957-06-20 ngel jara saguier scored for paraguay against colombia goal minute 34 penalty false own goal false,goal_event
on 1957-06-20 juan bautista agero scored for paraguay against colombia goal minute 68 penalty false own goal false,goal_event
on 1957-06-20 scar aguilera scored for paraguay against colombia goal minute 88 penalty false own goal false,goal_event
on 1957-06-20 ricardo daz scored for colombia against paraguay goal minute 89 penalty false own goal false,goal_event
on 1957-06-22 norm mcleod scored for canada against united states goal minute 32 penalty false own goal false,goal_event
on 1957-06-22 brian philley scored for canada against united states goal minute 35 penalty false own goal false,goal_event
on 1957-06-22 harry keough scored for united states against canada goal minute 35 penalty true own goal false,goal_event
on 1957-06-22 art hughes scored for canada against united states goal minute 55 penalty false own goal false,goal_event
on 1957-06-22 gogie stewart scored for canada against united states goal minute 57 penalty false own goal false,goal_event
on 1957-06-22 art hughes scored for canada against united states goal minute 80 penalty false own goal false,goal_event
on 1957-06-23 ferenc machos scored for hungary against bulgaria goal minute 5 penalty false own goal false,goal_event
on 1957-06-23 ferenc machos scored for hungary against bulgaria goal minute 14 penalty false own goal false,goal_event
on 1957-06-23 ferenc machos scored for hungary against bulgaria goal minute 30 penalty false own goal false,goal_event
on 1957-06-23 jzsef bozsik scored for hungary against bulgaria goal minute 52 penalty false own goal false,goal_event
on 1957-06-23 ivan kolev scored for bulgaria against hungary goal minute 69 penalty false own goal false,goal_event
on 1957-06-23 boris tatushin scored for russia against poland goal minute 9 penalty false own goal false,goal_event
on 1957-06-23 nikita simonyan scored for russia against poland goal minute 55 penalty false own goal false,goal_event
on 1957-06-23 anatoli ilyin scored for russia against poland goal minute 77 penalty false own goal false,goal_event
on 1957-06-30 carlos gonzlez scored for mexico against canada goal minute 5 penalty false own goal false,goal_event
on 1957-06-30 crescencio gutirrez scored for mexico against canada goal minute 46 penalty false own goal false,goal_event
on 1957-06-30 carlos gonzlez scored for mexico against canada goal minute 72 penalty false own goal false,goal_event
on 1957-06-30 scar mguez scored for uruguay against colombia goal minute 89 penalty true own goal false,goal_event
on 1957-07-03 crescencio gutirrez scored for mexico against canada goal minute 8 penalty false own goal false,goal_event
on 1957-07-03 enrique sesma scored for mexico against canada goal minute 28 penalty false own goal false,goal_event
on 1957-07-05 edward jankowski scored for poland against finland goal minute 19 penalty false own goal false,goal_event
on 1957-07-05 edward jankowski scored for poland against finland goal minute 56 penalty false own goal false,goal_event
on 1957-07-05 edward jankowski scored for poland against finland goal minute 65 penalty false own goal false,goal_event
on 1957-07-05 mauri vanhanen scored for finland against poland goal minute 72 penalty false own goal false,goal_event
on 1957-07-06 brian philley scored for canada against united states goal minute 9 penalty false own goal false,goal_event
on 1957-07-06 ostap steckiw scored for canada against united states goal minute 14 penalty false own goal false,goal_event
on 1957-07-06 gogie stewart scored for canada against united states goal minute 25 penalty false own goal false,goal_event
on 1957-07-06 ruben mendoza scored for united states against canada goal minute 42 penalty false own goal false,goal_event
on 1957-07-06 james murphy scored for united states against canada goal minute 80 penalty false own goal false,goal_event
on 1957-07-07 enrique jara saguier scored for paraguay against colombia goal minute 11 penalty false own goal false,goal_event
on 1957-07-07 juan bautista agero scored for paraguay against colombia goal minute 27 penalty false own goal false,goal_event
on 1957-07-07 enrique jara saguier scored for paraguay against colombia goal minute 77 penalty false own goal false,goal_event
on 1957-07-14 florencio amarilla scored for paraguay against uruguay goal minute 5 penalty false own goal false,goal_event
on 1957-07-14 florencio amarilla scored for paraguay against uruguay goal minute 48 penalty false own goal false,goal_event
on 1957-07-14 florencio amarilla scored for paraguay against uruguay goal minute 57 penalty false own goal false,goal_event
on 1957-07-14 ngel jara saguier scored for paraguay against uruguay goal minute 88 penalty false own goal false,goal_event
on 1957-07-14 juan bautista agero scored for paraguay against uruguay goal minute 90 penalty false own goal false,goal_event
on 1957-07-27 yuriy voynov scored for russia against finland goal minute 23 penalty false own goal false,goal_event
on 1957-07-27 olavi lahtinen scored for finland against russia goal minute 42 penalty false own goal false,goal_event
on 1957-07-27 igor netto scored for russia against finland goal minute 62 penalty false own goal false,goal_event
on 1957-07-28 eladio bentez scored for uruguay against paraguay goal minute 8 penalty false own goal false,goal_event
on 1957-07-28 william martnez scored for uruguay against paraguay goal minute 88 penalty false own goal false,goal_event
on 1957-08-04 hubert sambo scored for curaao against costa rica goal minute 21 penalty false own goal false,goal_event
on 1957-08-04 mario cordero scored for costa rica against curaao goal minute 53 penalty false own goal false,goal_event
on 1957-08-04 danilo montero campos scored for costa rica against curaao goal minute 60 penalty false own goal false,goal_event
on 1957-08-15 igor netto scored for russia against finland goal minute 6 penalty false own goal false,goal_event
on 1957-08-15 nikita simonyan scored for russia against finland goal minute 9 penalty false own goal false,goal_event
on 1957-08-15 anatoli isayev scored for russia against finland goal minute 12 penalty false own goal false,goal_event
on 1957-08-15 nikita simonyan scored for russia against finland goal minute 13 penalty false own goal false,goal_event
on 1957-08-15 anatoli isayev scored for russia against finland goal minute 20 penalty false own goal false,goal_event
on 1957-08-15 eduard streltsov scored for russia against finland goal minute 29 penalty false own goal false,goal_event
on 1957-08-15 nikita simonyan scored for russia against finland goal minute 31 penalty false own goal false,goal_event
on 1957-08-15 eduard streltsov scored for russia against finland goal minute 49 penalty false own goal false,goal_event
on 1957-08-15 anatoli ilyin scored for russia against finland goal minute 60 penalty false own goal false,goal_event
on 1957-08-15 anatoli ilyin scored for russia against finland goal minute 87 penalty false own goal false,goal_event
on 1957-09-01 thade cisowski scored for france against iceland goal minute 29 penalty false own goal false,goal_event
on 1957-09-01 thade cisowski scored for france against iceland goal minute 32 penalty false own goal false,goal_event
on 1957-09-01 joseph ujlaki scored for france against iceland goal minute 48 penalty false own goal false,goal_event
on 1957-09-01 maryan wisniewski scored for france against iceland goal minute 53 penalty false own goal false,goal_event
on 1957-09-01 rur jnsson scored for iceland against france goal minute 64 penalty false own goal false,goal_event
on 1957-09-01 joseph ujlaki scored for france against iceland goal minute 66 penalty false own goal false,goal_event
on 1957-09-04 rkharur jnsson scored for iceland against belgium goal minute 1 penalty false own goal false,goal_event
on 1957-09-04 andr van herpe scored for belgium against iceland goal minute 9 penalty false own goal false,goal_event
on 1957-09-04 maurice willems scored for belgium against iceland goal minute 40 penalty false own goal false,goal_event
on 1957-09-04 paul vandenberg scored for belgium against iceland goal minute 64 penalty false own goal false,goal_event
on 1957-09-04 rur jnsson scored for iceland against belgium goal minute 65 penalty false own goal false,goal_event
on 1957-09-04 paul vandenberg scored for belgium against iceland goal minute 81 penalty false own goal false,goal_event
on 1957-09-04 paul vandenberg scored for belgium against iceland goal minute 89 penalty false own goal false,goal_event
on 1957-09-11 jean-pierre fiedler scored for luxembourg against netherlands goal minute 5 penalty false own goal false,goal_event
on 1957-09-11 abe lenstra scored for netherlands against luxembourg goal minute 15 penalty false own goal false,goal_event
on 1957-09-11 servaas wilkes scored for netherlands against luxembourg goal minute 26 penalty false own goal false,goal_event
on 1957-09-11 abe lenstra scored for netherlands against luxembourg goal minute 28 penalty false own goal false,goal_event
on 1957-09-11 noud van melis scored for netherlands against luxembourg goal minute 35 penalty false own goal false,goal_event
on 1957-09-11 kees rijvers scored for netherlands against luxembourg goal minute 54 penalty false own goal false,goal_event
on 1957-09-11 lon letsch scored for luxembourg against netherlands goal minute 58 penalty false own goal false,goal_event
on 1957-09-15 nndor hidegkuti scored for hungary against bulgaria goal minute 2 penalty false own goal false,goal_event
on 1957-09-15 nndor hidegkuti scored for hungary against bulgaria goal minute 34 penalty false own goal false,goal_event
on 1957-09-15 todor diev scored for bulgaria against hungary goal minute 43 penalty false own goal false,goal_event
on 1957-09-22 ricardo alcn scored for bolivia against chile goal minute 36 penalty false own goal false,goal_event
on 1957-09-22 guillermo daz scored for chile against bolivia goal minute 62 penalty false own goal false,goal_event
on 1957-09-22 jaime ramrez scored for chile against bolivia goal minute 68 penalty false own goal false,goal_event
on 1957-09-25 gerhard hanappi scored for austria against netherlands goal minute 29 penalty false own goal false,goal_event
on 1957-09-25 abe lenstra scored for netherlands against austria goal minute 63 penalty false own goal false,goal_event
on 1957-09-25 des palmer scored for wales against german dr goal minute 38 penalty false own goal false,goal_event
on 1957-09-25 cliff jones scored for wales against german dr goal minute 42 penalty false own goal false,goal_event
on 1957-09-25 des palmer scored for wales against german dr goal minute 44 penalty false own goal false,goal_event
on 1957-09-25 manfred kaiser scored for german dr against wales goal minute 57 penalty false own goal false,goal_event
on 1957-09-25 des palmer scored for wales against german dr goal minute 73 penalty false own goal false,goal_event
on 1957-09-29 ausberto garca scored for bolivia against chile goal minute 30 penalty false own goal false,goal_event
on 1957-09-29 mximo alccer scored for bolivia against chile goal minute 70 penalty false own goal false,goal_event
on 1957-09-29 mximo alccer scored for bolivia against chile goal minute 86 penalty false own goal false,goal_event
on 1957-09-29 robert dienst scored for austria against luxembourg goal minute 19 penalty false own goal false,goal_event
on 1957-09-29 hans buzek scored for austria against luxembourg goal minute 47 penalty false own goal false,goal_event
on 1957-09-29 helmut senekowitsch scored for austria against luxembourg goal minute 66 penalty false own goal false,goal_event
on 1957-09-29 alexandru ene scored for romania against yugoslavia goal minute 78 penalty false own goal false,goal_event
on 1957-09-29 muhamed muji scored for yugoslavia against romania goal minute 79 penalty false own goal false,goal_event
on 1957-10-02 george cummins scored for republic of ireland against denmark goal minute 53 penalty false own goal false,goal_event
on 1957-10-02 dermot curtis scored for republic of ireland against denmark goal minute 61 penalty false own goal false,goal_event
on 1957-10-06 mximo alccer scored for bolivia against argentina goal minute 13 penalty false own goal false,goal_event
on 1957-10-06 ausberto garca scored for bolivia against argentina goal minute 75 penalty false own goal false,goal_event
on 1957-10-13 norberto menndez scored for argentina against chile goal minute 40 penalty false own goal false,goal_event
on 1957-10-13 norberto conde scored for argentina against chile goal minute 61 penalty false own goal false,goal_event
on 1957-10-20 oreste corbatta scored for argentina against chile goal minute 1 penalty false own goal false,goal_event
on 1957-10-20 norberto menndez scored for argentina against chile goal minute 13 penalty false own goal false,goal_event
on 1957-10-20 oreste corbatta scored for argentina against chile goal minute 41 penalty false own goal false,goal_event
on 1957-10-20 roberto zrate scored for argentina against chile goal minute 45 penalty false own goal false,goal_event
on 1957-10-20 jaime belmonte scored for mexico against costa rica goal minute 77 penalty false own goal false,goal_event
on 1957-10-20 ligorio lpez scored for mexico against costa rica goal minute 86 penalty false own goal false,goal_event
on 1957-10-20 gerard cielik scored for poland against russia goal minute 43 penalty false own goal false,goal_event
on 1957-10-20 gerard cielik scored for poland against russia goal minute 50 penalty false own goal false,goal_event
on 1957-10-20 valentin kozmich ivanov scored for russia against poland goal minute 80 penalty false own goal false,goal_event
on 1957-10-27 roberto zrate scored for argentina against bolivia goal minute 8 penalty false own goal false,goal_event
on 1957-10-27 oreste corbatta scored for argentina against bolivia goal minute 62 penalty false own goal false,goal_event
on 1957-10-27 eliseo prado scored for argentina against bolivia goal minute 63 penalty false own goal false,goal_event
on 1957-10-27 norberto menndez scored for argentina against bolivia goal minute 64 penalty false own goal false,goal_event
on 1957-10-27 ligorio lpez scored for mexico against costa rica goal minute 27 penalty false own goal false,goal_event
on 1957-10-27 juan soto quiros scored for costa rica against mexico goal minute 32 penalty false own goal false,goal_event
on 1957-10-27 tadeusz kraus scored for czechoslovakia against german dr goal minute 4 penalty false own goal false,goal_event
on 1957-10-27 anton moravk scored for czechoslovakia against german dr goal minute 23 penalty false own goal false,goal_event
on 1957-10-27 helmut mller scored for german dr against czechoslovakia goal minute 35 penalty false own goal false,goal_event
on 1957-10-27 ladislav novk scored for czechoslovakia against german dr goal minute 43 penalty false own goal false,goal_event
on 1957-10-27 tadeusz kraus scored for czechoslovakia against german dr goal minute 88 penalty false own goal false,goal_event
on 1957-11-03 hristo iliev scored for bulgaria against norway goal minute 6 penalty false own goal false,goal_event
on 1957-11-03 panayot panayotov scored for bulgaria against norway goal minute 29 penalty false own goal false,goal_event
on 1957-11-03 panayot panayotov scored for bulgaria against norway goal minute 32 penalty false own goal false,goal_event
on 1957-11-03 krum yanev scored for bulgaria against norway goal minute 59 penalty false own goal false,goal_event
on 1957-11-03 hristo iliev scored for bulgaria against norway goal minute 60 penalty false own goal false,goal_event
on 1957-11-03 hristo iliev scored for bulgaria against norway goal minute 74 penalty false own goal false,goal_event
on 1957-11-03 spiro debarski scored for bulgaria against norway goal minute 77 penalty false own goal false,goal_event
on 1957-11-03 ginter gawlik scored for poland against finland goal minute 2 penalty false own goal false,goal_event
on 1957-11-03 lucjan brychczy scored for poland against finland goal minute 4 penalty false own goal false,goal_event
on 1957-11-03 lucjan brychczy scored for poland against finland goal minute 48 penalty false own goal false,goal_event
on 1957-11-03 edward jankowski scored for poland against finland goal minute 60 penalty false own goal false,goal_event
on 1957-11-03 iosif petschovsky scored for romania against greece goal minute 51 penalty true own goal false,goal_event
on 1957-11-03 nicolae ttaru scored for romania against greece goal minute 64 penalty false own goal false,goal_event
on 1957-11-03 cornel cacoveanu scored for romania against greece goal minute 67 penalty false own goal false,goal_event
on 1957-11-06 archie robertson scored for scotland against switzerland goal minute 29 penalty false own goal false,goal_event
on 1957-11-06 ferdinando riva scored for switzerland against scotland goal minute 35 penalty false own goal false,goal_event
on 1957-11-06 jackie mudie scored for scotland against switzerland goal minute 52 penalty false own goal false,goal_event
on 1957-11-06 alex scott scored for scotland against switzerland goal minute 70 penalty false own goal false,goal_event
on 1957-11-06 roger vonlanthen scored for switzerland against scotland goal minute 79 penalty false own goal false,goal_event
on 1957-11-10 kroly sndor scored for hungary against norway goal minute 12 penalty false own goal false,goal_event
on 1957-11-10 lajos csords scored for hungary against norway goal minute 20 penalty false own goal false,goal_event
on 1957-11-10 ferenc machos scored for hungary against norway goal minute 69 penalty false own goal false,goal_event
on 1957-11-10 lajos csords scored for hungary against norway goal minute 71 penalty false own goal false,goal_event
on 1957-11-10 edgar falch scored for hungary against norway goal minute 74 penalty false own goal true,goal_event
on 1957-11-10 muhamed muji scored for yugoslavia against greece goal minute 6 penalty false own goal false,goal_event
on 1957-11-10 dobrosav krsti scored for yugoslavia against greece goal minute 9 penalty false own goal false,goal_event
on 1957-11-10 kostas nestoridis scored for greece against yugoslavia goal minute 28 penalty false own goal false,goal_event
on 1957-11-10 muhamed muji scored for yugoslavia against greece goal minute 61 penalty false own goal false,goal_event
on 1957-11-10 aleksandar petakovi scored for yugoslavia against greece goal minute 67 penalty false own goal false,goal_event
on 1957-11-17 milo milutinovi scored for yugoslavia against romania goal minute 52 penalty false own goal false,goal_event
on 1957-11-17 milo milutinovi scored for yugoslavia against romania goal minute 58 penalty false own goal false,goal_event
on 1957-11-24 eduard streltsov scored for russia against poland goal minute 31 penalty false own goal false,goal_event
on 1957-11-24 genrich fedosov scored for russia against poland goal minute 75 penalty false own goal false,goal_event
on 1957-11-24 ladislao kubala scored for spain against switzerland goal minute 19 penalty false own goal false,goal_event
on 1957-11-24 alfredo di stfano scored for spain against switzerland goal minute 24 penalty false own goal false,goal_event
on 1957-11-24 alfredo di stfano scored for spain against switzerland goal minute 55 penalty false own goal false,goal_event
on 1957-11-24 robert ballaman scored for switzerland against spain goal minute 61 penalty false own goal false,goal_event
on 1957-11-24 ladislao kubala scored for spain against switzerland goal minute 72 penalty false own goal false,goal_event
on 1957-12-22 guido gratton scored for italy against portugal goal minute 36 penalty false own goal false,goal_event
on 1957-12-22 guido gratton scored for italy against portugal goal minute 72 penalty false own goal false,goal_event
on 1957-12-22 gino pivatelli scored for italy against portugal goal minute 84 penalty false own goal false,goal_event
on 1958-01-15 ivor allchurch scored for wales against israel goal minute 38 penalty false own goal false,goal_event
